solution_index,objective_recovery_error,objective_noise_error,objective_close_pattern_error,objective_complexity,genome,average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0,0.07365740740740756,0.07365740740740756,0.2828282828282829,0.3534589710884354,010000100011000010110001000101110011010000,0.9263425925925924,0.762962962962963,0.9263425925925924,"{0.0: 1.0, 0.15: 0.9696314102564104, 0.3: 0.8093963675213676}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.0;missing=0.35': 1.0, 'noise=0.15;missing=0.0': 0.975, 'noise=0.15;missing=0.2': 0.9864583333333333, 'noise=0.15;missing=0.35': 0.9474358974358973, 'noise=0.3;missing=0.0': 0.8016666666666666, 'noise=0.3;missing=0.2': 0.8072916666666666, 'noise=0.3;missing=0.35': 0.8192307692307693}",0.7171717171717171,0.04040404040404041,8,8,15,2.2,0.35714285714285715,4,0.825,1.244375,0.6628787878787878,4.028946391954608,"{2: 13, 3: 1, 4: 1}",15,0.0,0.3534589710884354
1,0.07651531339031348,0.07651531339031348,0.2727272727272727,0.37614105017006794,010000100011001110110001000101110001010000,0.9234846866096865,0.7518518518518519,0.9234846866096865,"{0.0: 1.0, 0.15: 0.9554594017094017, 0.3: 0.8149946581196581}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.0;missing=0.35': 1.0, 'noise=0.15;missing=0.0': 0.955, 'noise=0.15;missing=0.2': 0.9729166666666667, 'noise=0.15;missing=0.35': 0.9384615384615385, 'noise=0.3;missing=0.0': 0.805, 'noise=0.3;missing=0.2': 0.815625, 'noise=0.3;missing=0.35': 0.8243589743589744}",0.7272727272727273,0.06060606060606061,8,8,16,2.1875,0.38095238095238093,5,0.875,1.659375,0.6978571428571428,3.897299717551716,"{2: 14, 3: 1, 4: 1}",16,0.0,0.37614105017006794
