average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0.9555021367521367,0.8277777777777777,0.9555021367521367,"{0.0: 1.0, 0.1: 0.9658653846153845, 0.2: 0.9006410256410257}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9525641025641025, 'noise=0.2;missing=0.0': 0.8833333333333333, 'noise=0.2;missing=0.2': 0.917948717948718}",0.8,0.058333333333333334,15,6,27,2.2962962962962963,0.54,4,1.9375,1.62109375,0.3598790322580645,4.607264455478377,"{2: 22, 3: 2, 4: 3}",27,2.0,0.5313288773148148
0.964503205128205,0.8555555555555555,0.964503205128205,"{0.0: 1.0, 0.1: 0.9735576923076922, 0.2: 0.9199519230769231}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9679487179487178, 'noise=0.2;missing=0.0': 0.9604166666666667, 'noise=0.2;missing=0.2': 0.8794871794871796}",0.825,0.06666666666666667,15,6,23,2.391304347826087,0.46,4,1.71875,1.3271484375,0.3710227272727273,4.544285167755429,"{2: 17, 3: 3, 4: 3}",23,0.0,0.4560005808423913
0.9596420940170939,0.8388888888888889,0.9596420940170939,"{0.0: 1.0, 0.1: 0.9684294871794871, 0.2: 0.9104967948717948}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9576923076923076, 'noise=0.2;missing=0.0': 0.93125, 'noise=0.2;missing=0.2': 0.8897435897435899}",0.8416666666666667,0.06666666666666667,15,6,27,2.3333333333333335,0.54,6,1.96875,2.9677734375,0.4816468253968254,4.353410677090421,"{2: 21, 3: 3, 4: 3}",27,2.0,0.5319414322916667
0.9631410256410258,0.8555555555555555,0.9631410256410258,"{0.0: 1.0, 0.1: 0.9824519230769231, 0.2: 0.9069711538461539}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.96875, 'noise=0.1;missing=0.2': 0.9961538461538463, 'noise=0.2;missing=0.0': 0.9395833333333333, 'noise=0.2;missing=0.2': 0.8743589743589745}",0.8083333333333333,0.06666666666666667,15,6,26,2.1923076923076925,0.52,5,1.78125,2.0458984375,0.44353070175438597,4.447035304345601,"{2: 22, 3: 3, 4: 1}",26,1.0,0.5116184194711538
0.9607905982905982,0.8388888888888889,0.9607905982905982,"{0.0: 1.0, 0.1: 0.9786858974358973, 0.2: 0.9036858974358974}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9782051282051281, 'noise=0.2;missing=0.0': 0.9125, 'noise=0.2;missing=0.2': 0.894871794871795}",0.825,0.08333333333333333,15,6,20,2.2,0.4,5,1.375,2.234375,0.5497159090909091,4.15070868851289,"{2: 18, 4: 2}",20,0.0,0.39772375000000004
0.955715811965812,0.8333333333333334,0.955715811965812,"{0.0: 1.0, 0.1: 0.9759615384615384, 0.2: 0.8911858974358975}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.975, 'noise=0.1;missing=0.2': 0.9769230769230769, 'noise=0.2;missing=0.0': 0.8875, 'noise=0.2;missing=0.2': 0.894871794871795}",0.8083333333333333,0.058333333333333334,15,6,24,2.1666666666666665,0.48,5,1.625,2.671875,0.5372596153846154,4.20143323925505,"{2: 21, 3: 2, 4: 1}",24,0.0,0.47356833333333326
0.9590544871794872,0.8333333333333334,0.9590544871794872,"{0.0: 1.0, 0.1: 0.9626602564102564, 0.2: 0.9145032051282052}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9625, 'noise=0.1;missing=0.2': 0.9628205128205127, 'noise=0.2;missing=0.0': 0.91875, 'noise=0.2;missing=0.2': 0.9102564102564104}",0.8083333333333333,0.08333333333333333,15,6,28,2.2142857142857144,0.56,6,1.9375,3.37109375,0.5262096774193549,4.204139964193039,"{2: 23, 3: 4, 4: 1}",28,3.0,0.5501081696428571
0.9610042735042735,0.8388888888888889,0.9610042735042735,"{0.0: 1.0, 0.1: 0.9685096153846154, 0.2: 0.9145032051282052}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9729166666666667, 'noise=0.1;missing=0.2': 0.964102564102564, 'noise=0.2;missing=0.0': 0.9520833333333333, 'noise=0.2;missing=0.2': 0.876923076923077}",0.8,0.1,15,6,27,2.185185185185185,0.54,6,1.84375,2.3193359375,0.4496822033898305,4.426483676510402,"{2: 23, 3: 3, 4: 1}",27,2.0,0.5306283998842594
0.960576923076923,0.8444444444444444,0.960576923076923,"{0.0: 1.0, 0.1: 0.9773237179487179, 0.2: 0.9044070512820513}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9854166666666667, 'noise=0.1;missing=0.2': 0.9692307692307692, 'noise=0.2;missing=0.0': 0.90625, 'noise=0.2;missing=0.2': 0.9025641025641027}",0.825,0.075,15,6,23,2.130434782608696,0.46,4,1.53125,1.5615234375,0.43558673469387754,4.4664514256154035,"{2: 21, 3: 1, 4: 1}",23,0.0,0.4540187873641304
0.9614850427350429,0.8555555555555555,0.9614850427350429,"{0.0: 1.0, 0.1: 0.9728365384615384, 0.2: 0.9116185897435898}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9854166666666667, 'noise=0.1;missing=0.2': 0.9602564102564102, 'noise=0.2;missing=0.0': 0.9270833333333334, 'noise=0.2;missing=0.2': 0.8961538461538462}",0.8333333333333334,0.041666666666666664,15,6,23,2.1739130434782608,0.46,4,1.5625,1.87109375,0.48625,4.328367439558378,"{2: 20, 3: 2, 4: 1}",23,0.0,0.4544327581521739
