average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0.9655114850427352,0.875,0.9655114850427352,"{0.0: 1.0, 0.1: 0.9739583333333334, 0.2: 0.9225761217948719}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.96875, 'noise=0.1;missing=0.2': 0.9791666666666666, 'noise=0.2;missing=0.0': 0.9140625, 'noise=0.2;missing=0.2': 0.9310897435897436}",0.8888888888888888,0.022222222222222223,11,6,13,2.1538461538461537,0.38235294117647056,3,0.875,0.984375,0.5959821428571429,3.9407598325400897,"{2: 11, 3: 2}",13,0.0,0.38057313847484686
0.9553619123931624,0.8472222222222222,0.9553619123931624,"{0.0: 1.0, 0.1: 0.9698517628205128, 0.2: 0.8962339743589743}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9765625, 'noise=0.1;missing=0.2': 0.9631410256410257, 'noise=0.2;missing=0.0': 0.90625, 'noise=0.2;missing=0.2': 0.8862179487179486}",0.8777777777777778,0.044444444444444446,11,6,12,2.25,0.35294117647058826,4,0.84375,0.9443359375,0.5891203703703703,3.9400726873486533,"{2: 9, 3: 3}",12,0.0,0.35336238240700696
0.946781517094017,0.8194444444444444,0.946781517094017,"{0.0: 1.0, 0.1: 0.9654447115384616, 0.2: 0.8748998397435898}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9661458333333334, 'noise=0.1;missing=0.2': 0.9647435897435898, 'noise=0.2;missing=0.0': 0.8828125, 'noise=0.2;missing=0.2': 0.8669871794871794}",0.8777777777777778,0.044444444444444446,11,6,18,2.111111111111111,0.5294117647058824,4,1.1875,1.65234375,0.5805921052631579,4.003606131466105,"{2: 16, 3: 2}",18,1.0,0.5202918498894656
0.9496861645299144,0.8263888888888888,0.9496861645299144,"{0.0: 1.0, 0.1: 0.9600360576923076, 0.2: 0.889022435897436}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9505208333333334, 'noise=0.1;missing=0.2': 0.969551282051282, 'noise=0.2;missing=0.0': 0.8645833333333334, 'noise=0.2;missing=0.2': 0.9134615384615384}",0.8555555555555555,0.03333333333333333,11,6,24,2.1666666666666665,0.7058823529411765,4,1.625,1.546875,0.4266826923076923,4.474008227548451,"{2: 21, 3: 2, 4: 1}",24,7.0,0.6883181949250289
0.9597355769230771,0.8541666666666666,0.9597355769230771,"{0.0: 1.0, 0.1: 0.9735576923076922, 0.2: 0.9056490384615387}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9679487179487181, 'noise=0.2;missing=0.0': 0.8802083333333334, 'noise=0.2;missing=0.2': 0.9310897435897436}",0.8777777777777778,0.03333333333333333,11,6,14,2.2142857142857144,0.4117647058823529,4,0.96875,1.2802734375,0.5957661290322581,3.962103165155795,"{2: 11, 3: 3}",14,0.0,0.40914007951526193
0.95446047008547,0.8402777777777778,0.95446047008547,"{0.0: 1.0, 0.1: 0.9654447115384616, 0.2: 0.8979366987179486}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9661458333333334, 'noise=0.1;missing=0.2': 0.9647435897435898, 'noise=0.2;missing=0.0': 0.9192708333333334, 'noise=0.2;missing=0.2': 0.876602564102564}",0.8888888888888888,0.03333333333333333,11,6,15,2.3333333333333335,0.4411764705882353,4,1.09375,1.2099609375,0.5383928571428571,4.150292659616668,"{2: 10, 3: 5}",15,0.0,0.4379748211324971
0.9572649572649574,0.8541666666666666,0.9572649572649574,"{0.0: 1.0, 0.1: 0.9765625, 0.2: 0.8952323717948718}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9739583333333334, 'noise=0.1;missing=0.2': 0.9791666666666666, 'noise=0.2;missing=0.0': 0.921875, 'noise=0.2;missing=0.2': 0.8685897435897436}",0.8777777777777778,0.044444444444444446,11,6,16,2.375,0.47058823529411764,6,1.1875,1.96484375,0.5970394736842105,3.957939355321115,"{2: 11, 3: 4, 4: 1}",16,0.0,0.4666333261245674
0.9593015491452991,0.8541666666666666,0.9593015491452991,"{0.0: 1.0, 0.1: 0.9603365384615384, 0.2: 0.917568108974359}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.96875, 'noise=0.1;missing=0.2': 0.951923076923077, 'noise=0.2;missing=0.0': 0.9296875, 'noise=0.2;missing=0.2': 0.905448717948718}",0.8777777777777778,0.03333333333333333,11,6,14,2.142857142857143,0.4117647058823529,3,0.9375,1.18359375,0.6125,3.872905595320056,"{2: 12, 3: 2}",14,0.0,0.4085318640323776
0.9524238782051282,0.8333333333333334,0.9524238782051282,"{0.0: 1.0, 0.1: 0.9606370192307692, 0.2: 0.8966346153846153}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9661458333333334, 'noise=0.1;missing=0.2': 0.9551282051282052, 'noise=0.2;missing=0.0': 0.9166666666666666, 'noise=0.2;missing=0.2': 0.876602564102564}",0.8777777777777778,0.03333333333333333,11,6,14,2.357142857142857,0.4117647058823529,4,1.03125,1.2177734375,0.5653409090909091,4.06667707370723,"{2: 9, 3: 5}",14,0.0,0.41022371149746656
0.9488848824786326,0.8194444444444444,0.9488848824786326,"{0.0: 1.0, 0.1: 0.9657451923076922, 0.2: 0.8809094551282052}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9635416666666666, 'noise=0.1;missing=0.2': 0.9679487179487181, 'noise=0.2;missing=0.0': 0.8723958333333334, 'noise=0.2;missing=0.2': 0.889423076923077}",0.8444444444444444,0.044444444444444446,11,6,17,2.2941176470588234,0.5,6,1.21875,2.0458984375,0.5921474358974359,3.9965647186958275,"{2: 13, 3: 3, 4: 1}",17,0.0,0.4939846791198097
