solution_index,objective_recovery_error,objective_noise_error,objective_close_pattern_error,objective_complexity,genome,average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0,0.039534300310162473,0.039534300310162473,0.1282051282051282,0.20401851851851852,000000010010010000000000010000011010000100000100101010000000,0.9604656996898375,0.8571428571428571,0.9604656996898375,"{0.0: 1.0, 0.1: 0.9890188834154351, 0.2: 0.8923782156540777}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9940476190476192, 'noise=0.1;missing=0.2': 0.9839901477832511, 'noise=0.2;missing=0.0': 0.8968253968253969, 'noise=0.2;missing=0.2': 0.8879310344827587}",0.8717948717948718,0.0641025641025641,7,7,12,2.0,0.2,3,0.6666666666666666,0.7777777777777778,0.6643518518518519,3.8035088547976783,{2: 12},12,0.0,0.20401851851851852
1,0.02647783251231517,0.02647783251231517,0.11538461538461542,0.28495754659888645,000000010010010100000010010010011100111010000100110000000000,0.9735221674876848,0.8928571428571429,0.9735221674876848,"{0.0: 1.0, 0.1: 0.9873768472906405, 0.2: 0.9331896551724138}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9821428571428571, 'noise=0.1;missing=0.2': 0.9926108374384236, 'noise=0.2;missing=0.0': 0.9464285714285713, 'noise=0.2;missing=0.2': 0.9199507389162561}",0.8846153846153846,0.0641025641025641,7,7,17,2.235294117647059,0.2833333333333333,5,1.0555555555555556,1.6080246913580245,0.6154970760233918,4.0605744745287495,"{2: 14, 3: 2, 4: 1}",17,0.0,0.28495754659888645
2,0.03398102536033576,0.03398102536033576,0.14102564102564108,0.20400925925925928,000000100100010000000000010000011010000100000100101010000000,0.9660189746396642,0.8690476190476191,0.9660189746396642,"{0.0: 1.0, 0.1: 0.9919950738916256, 0.2: 0.9060618500273672}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 1.0, 'noise=0.1;missing=0.2': 0.9839901477832511, 'noise=0.2;missing=0.0': 0.9007936507936508, 'noise=0.2;missing=0.2': 0.9113300492610837}",0.8589743589743589,0.05128205128205128,7,7,12,2.0,0.2,3,0.6666666666666666,0.7222222222222223,0.6458333333333334,3.886842188131012,{2: 12},12,0.0,0.20400925925925928
3,0.030446086480569234,0.030446086480569234,0.11538461538461542,0.2687510288065843,000000010010010100000000010010011100111010000100110000000000,0.9695539135194308,0.8809523809523809,0.9695539135194308,"{0.0: 1.0, 0.1: 0.9873768472906405, 0.2: 0.9212848932676518}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9821428571428571, 'noise=0.1;missing=0.2': 0.9926108374384236, 'noise=0.2;missing=0.0': 0.9226190476190476, 'noise=0.2;missing=0.2': 0.9199507389162561}",0.8846153846153846,0.0641025641025641,7,7,16,2.1875,0.26666666666666666,4,0.9722222222222222,1.3603395061728394,0.6182539682539683,4.057575159678482,"{2: 14, 3: 1, 4: 1}",16,0.0,0.2687510288065843
4,0.03789226418536762,0.03789226418536762,0.1282051282051282,0.2046048096707819,000000010000010000000000010010011010000100000100101010000000,0.9621077358146324,0.8630952380952381,0.9621077358146324,"{0.0: 1.0, 0.1: 0.9890188834154351, 0.2: 0.8973043240284619}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9940476190476192, 'noise=0.1;missing=0.2': 0.9839901477832511, 'noise=0.2;missing=0.0': 0.8968253968253969, 'noise=0.2;missing=0.2': 0.897783251231527}",0.8717948717948718,0.0641025641025641,7,7,12,2.0833333333333335,0.2,3,0.6944444444444444,0.8233024691358024,0.6588888888888889,3.8136606896881853,"{2: 11, 3: 1}",12,0.0,0.2046048096707819
5,0.031301313628899874,0.031301313628899874,0.11538461538461542,0.22095829376384932,000000010010100100000000010000011100100100000100110000000000,0.9686986863711001,0.8809523809523809,0.9686986863711001,"{0.0: 1.0, 0.1: 0.980124521072797, 0.2: 0.9259715380405035}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.986111111111111, 'noise=0.1;missing=0.2': 0.9741379310344828, 'noise=0.2;missing=0.0': 0.9603174603174603, 'noise=0.2;missing=0.2': 0.8916256157635468}",0.8846153846153846,0.0641025641025641,7,7,13,2.1538461538461537,0.21666666666666667,4,0.7777777777777778,1.006172839506173,0.6448412698412699,3.9232517969803373,"{2: 12, 4: 1}",13,0.0,0.22095829376384932
6,0.027150611202335417,0.027150611202335417,0.15384615384615385,0.26876954732510283,000000100100100100000000010010011100111010000100110000000000,0.9728493887976646,0.8809523809523809,0.9728493887976646,"{0.0: 1.0, 0.1: 0.9886083743842364, 0.2: 0.9299397920087574}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9821428571428571, 'noise=0.1;missing=0.2': 0.9950738916256158, 'noise=0.2;missing=0.0': 0.9325396825396826, 'noise=0.2;missing=0.2': 0.9273399014778325}",0.8461538461538461,0.07692307692307693,7,7,16,2.1875,0.26666666666666666,5,0.9722222222222222,1.4714506172839505,0.623015873015873,4.0331536461849575,"{2: 14, 3: 1, 4: 1}",16,0.0,0.26876954732510283
7,0.032624064951651155,0.032624064951651155,0.11538461538461542,0.20518158436213993,000000010010000100000000010000011100100100000100110000000000,0.9673759350483488,0.875,0.9673759350483488,"{0.0: 1.0, 0.1: 0.980124521072797, 0.2: 0.9220032840722495}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.986111111111111, 'noise=0.1;missing=0.2': 0.9741379310344828, 'noise=0.2;missing=0.0': 0.9523809523809524, 'noise=0.2;missing=0.2': 0.8916256157635468}",0.8846153846153846,0.0641025641025641,7,7,12,2.1666666666666665,0.2,3,0.7222222222222222,0.8117283950617284,0.6346153846153846,3.95006375643621,"{2: 11, 4: 1}",12,0.0,0.20518158436213993
8,0.03037766830870281,0.03037766830870281,0.14102564102564108,0.23624435993533216,000000100100100100000000010010011100100100000100101000000000,0.9696223316912972,0.875,0.9696223316912972,"{0.0: 1.0, 0.1: 0.9892583470169678, 0.2: 0.9196086480569239}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9920634920634921, 'noise=0.1;missing=0.2': 0.9864532019704433, 'noise=0.2;missing=0.0': 0.9365079365079365, 'noise=0.2;missing=0.2': 0.9027093596059113}",0.8589743589743589,0.0641025641025641,7,7,14,2.0714285714285716,0.23333333333333334,5,0.8055555555555556,1.1566358024691359,0.6369731800766284,3.948859340762045,"{2: 13, 3: 1}",14,0.0,0.23624435993533216
9,0.03761859149790192,0.03761859149790192,0.16666666666666663,0.18944781144781142,000000100100010000000000010000011010000100000100110000000000,0.9623814085020981,0.8571428571428571,0.9623814085020981,"{0.0: 1.0, 0.1: 0.9810823754789272, 0.2: 0.9060618500273672}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.978174603174603, 'noise=0.1;missing=0.2': 0.9839901477832511, 'noise=0.2;missing=0.0': 0.9007936507936508, 'noise=0.2;missing=0.2': 0.9113300492610837}",0.8333333333333334,0.05128205128205128,7,7,11,2.1818181818181817,0.18333333333333332,3,0.6666666666666666,0.7777777777777778,0.6643518518518519,3.8035088547976783,"{2: 10, 4: 1}",11,0.0,0.18944781144781142
