solution_index,objective_recovery_error,objective_noise_error,objective_close_pattern_error,objective_complexity,genome,average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0,0.029139957264957217,0.029139957264957217,0.1333333333333333,0.3596761111111111,11000000101010000001111110000110000110010010000010,0.9708600427350428,0.8777777777777778,0.9708600427350428,"{0.0: 1.0, 0.1: 0.9786858974358973, 0.2: 0.9338942307692307}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9782051282051281, 'noise=0.2;missing=0.0': 0.95625, 'noise=0.2;missing=0.2': 0.9115384615384616}",0.8666666666666667,0.06666666666666667,15,6,18,2.2222222222222223,0.36,5,1.25,1.3125,0.48125,4.293942707918269,"{2: 16, 4: 2}",18,0.0,0.3596761111111111
1,0.03020833333333328,0.03020833333333328,0.1333333333333333,0.34075479779411766,11000000101010000001110110000110000110010010000010,0.9697916666666667,0.8777777777777778,0.9697916666666667,"{0.0: 1.0, 0.1: 0.9786858974358973, 0.2: 0.9306891025641025}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9782051282051281, 'noise=0.2;missing=0.0': 0.95625, 'noise=0.2;missing=0.2': 0.9051282051282052}",0.8666666666666667,0.058333333333333334,15,6,17,2.235294117647059,0.34,5,1.1875,1.21484375,0.4786184210526316,4.290966250901473,"{2: 15, 4: 2}",17,0.0,0.34075479779411766
2,0.03298611111111116,0.03298611111111116,0.14166666666666672,0.3030073958333333,11000000101010000000010110000110000110010010000010,0.9670138888888888,0.8666666666666667,0.9670138888888888,"{0.0: 1.0, 0.1: 0.9786858974358973, 0.2: 0.9223557692307692}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9782051282051281, 'noise=0.2;missing=0.0': 0.9395833333333333, 'noise=0.2;missing=0.2': 0.9051282051282052}",0.8583333333333333,0.06666666666666667,15,6,15,2.2666666666666666,0.3,5,1.0625,1.24609375,0.5349264705882353,4.135564959585625,"{2: 13, 4: 2}",15,0.0,0.3030073958333333
3,0.029674145299145138,0.029674145299145138,0.125,0.3597511111111111,11000000100011000011110110000110000110010010000010,0.9703258547008549,0.8777777777777778,0.9703258547008549,"{0.0: 1.0, 0.1: 0.9786858974358973, 0.2: 0.9322916666666665}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9782051282051281, 'noise=0.2;missing=0.0': 0.9479166666666666, 'noise=0.2;missing=0.2': 0.9166666666666666}",0.875,0.058333333333333334,15,6,18,2.2222222222222223,0.36,6,1.25,1.625,0.5125,4.227567157116929,"{2: 16, 4: 2}",18,0.0,0.3597511111111111
4,0.029460470085470036,0.029460470085470036,0.125,0.47371174479166667,01001111100011000011111110100110000101100010000011,0.97053952991453,0.8666666666666667,0.97053952991453,"{0.0: 1.0, 0.1: 0.9709935897435896, 0.2: 0.9406249999999999}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9628205128205128, 'noise=0.2;missing=0.0': 0.9479166666666666, 'noise=0.2;missing=0.2': 0.9333333333333335}",0.875,0.075,15,6,24,2.2083333333333335,0.48,5,1.65625,1.9130859375,0.46285377358490565,4.390300586835254,"{2: 21, 3: 1, 4: 2}",24,0.0,0.47371174479166667
