baseline,run_index,selected_hyperedges,average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram
random,0,11,0.9584935897435897,0.8444444444444444,0.9584935897435897,"{0.0: 1.0, 0.1: 0.9730769230769231, 0.2: 0.9024038461538463}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9666666666666667, 'noise=0.1;missing=0.2': 0.9794871794871796, 'noise=0.2;missing=0.0': 0.9291666666666667, 'noise=0.2;missing=0.2': 0.8756410256410255}",0.8809523809523809,0.03968253968253968,20,6,11,2.4545454545454546,0.22,3,0.84375,1.0693359375,0.6354166666666666,3.782122224145306,"{2: 8, 3: 1, 4: 2}"
random,1,18,0.9435363247863248,0.7722222222222223,0.9435363247863248,"{0.0: 1.0, 0.1: 0.9497596153846153, 0.2: 0.880849358974359}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9354166666666667, 'noise=0.1;missing=0.2': 0.964102564102564, 'noise=0.2;missing=0.0': 0.8604166666666667, 'noise=0.2;missing=0.2': 0.9012820512820512}",0.8095238095238095,0.10317460317460317,20,6,18,2.388888888888889,0.36,6,1.34375,2.3505859375,0.590843023255814,4.0101286386653285,"{2: 13, 3: 3, 4: 2}"
random,2,7,0.9730502136752136,0.8833333333333333,0.9730502136752136,"{0.0: 1.0, 0.1: 0.978926282051282, 0.2: 0.9402243589743591}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9770833333333333, 'noise=0.1;missing=0.2': 0.9807692307692307, 'noise=0.2;missing=0.0': 0.9458333333333333, 'noise=0.2;missing=0.2': 0.9346153846153845}",0.9047619047619048,0.05555555555555555,20,6,7,2.7142857142857144,0.14,3,0.59375,0.4912109375,0.5707236842105263,3.8924071185928764,"{2: 4, 3: 1, 4: 2}"
random,3,15,0.9537927350427351,0.8055555555555556,0.9537927350427351,"{0.0: 1.0, 0.1: 0.9675480769230769, 0.2: 0.8938301282051282}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9479166666666666, 'noise=0.1;missing=0.2': 0.9871794871794871, 'noise=0.2;missing=0.0': 0.88125, 'noise=0.2;missing=0.2': 0.9064102564102564}",0.8412698412698413,0.10317460317460317,20,6,15,2.3333333333333335,0.3,4,1.09375,1.3349609375,0.5669642857142857,4.036006945330954,"{2: 11, 3: 3, 4: 1}"
random,4,10,0.9659989316239317,0.8666666666666667,0.9659989316239317,"{0.0: 1.0, 0.1: 0.9745192307692307, 0.2: 0.9234775641025642}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9875, 'noise=0.1;missing=0.2': 0.9615384615384616, 'noise=0.2;missing=0.0': 0.9354166666666667, 'noise=0.2;missing=0.2': 0.9115384615384614}",0.8809523809523809,0.06349206349206349,20,6,10,2.3,0.2,4,0.71875,1.1396484375,0.688858695652174,3.5670402169265785,"{2: 8, 3: 1, 4: 1}"
random,5,21,0.9631677350427351,0.8444444444444444,0.9631677350427351,"{0.0: 1.0, 0.1: 0.9708333333333333, 0.2: 0.9186698717948718}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.975, 'noise=0.1;missing=0.2': 0.9666666666666666, 'noise=0.2;missing=0.0': 0.9270833333333334, 'noise=0.2;missing=0.2': 0.9102564102564102}",0.873015873015873,0.06349206349206349,20,6,21,2.3333333333333335,0.42,7,1.53125,3.6865234375,0.6320153061224489,3.9026625908104995,"{2: 15, 3: 5, 4: 1}"
random,6,18,0.9590010683760685,0.8333333333333334,0.9590010683760685,"{0.0: 1.0, 0.1: 0.9626602564102564, 0.2: 0.9143429487179487}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9625, 'noise=0.1;missing=0.2': 0.9628205128205127, 'noise=0.2;missing=0.0': 0.9145833333333333, 'noise=0.2;missing=0.2': 0.9141025641025641}",0.8492063492063492,0.07936507936507936,20,6,18,2.5555555555555554,0.36,5,1.4375,2.12109375,0.5502717391304348,4.096415423627783,"{2: 11, 3: 4, 4: 3}"
random,7,18,0.9471153846153846,0.7944444444444444,0.9471153846153846,"{0.0: 1.0, 0.1: 0.950801282051282, 0.2: 0.8905448717948719}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9375, 'noise=0.1;missing=0.2': 0.9641025641025641, 'noise=0.2;missing=0.0': 0.9041666666666667, 'noise=0.2;missing=0.2': 0.8769230769230769}",0.8095238095238095,0.0873015873015873,20,6,18,2.4444444444444446,0.36,6,1.375,1.984375,0.5284090909090909,4.2089873002588,"{2: 12, 3: 4, 4: 2}"
frequency,0,25,0.9528311965811966,0.8111111111111111,0.9528311965811966,"{0.0: 1.0, 0.1: 0.9541666666666667, 0.2: 0.9043269230769231}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9583333333333334, 'noise=0.1;missing=0.2': 0.95, 'noise=0.2;missing=0.0': 0.9125, 'noise=0.2;missing=0.2': 0.8961538461538461}",0.8412698412698413,0.07936507936507936,20,6,25,2.12,0.5,9,1.65625,6.0380859375,0.7069575471698113,3.591762494052984,"{2: 22, 3: 3}"
pairwise,0,25,0.9495459401709402,0.8,0.9495459401709402,"{0.0: 1.0, 0.1: 0.955849358974359, 0.2: 0.8927884615384616}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9604166666666667, 'noise=0.1;missing=0.2': 0.9512820512820512, 'noise=0.2;missing=0.0': 0.8791666666666667, 'noise=0.2;missing=0.2': 0.9064102564102563}",0.8412698412698413,0.07936507936507936,20,6,25,2.0,0.5,8,1.5625,4.43359375,0.66625,3.7582426910248468,{2: 25}
