baseline,run_index,selected_hyperedges,average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram
random,0,10,0.937442984856778,0.7619047619047619,0.937442984856778,"{0.0: 1.0, 0.1: 0.9408524904214559, 0.2: 0.8714764641488779}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9186507936507936, 'noise=0.1;missing=0.2': 0.9630541871921182, 'noise=0.2;missing=0.0': 0.8710317460317459, 'noise=0.2;missing=0.2': 0.8719211822660098}",0.7380952380952381,0.07142857142857142,8,7,10,2.0,0.16666666666666666,4,0.5555555555555556,0.858024691358025,0.7361111111111112,3.484183719779189,{2: 10}
random,1,6,0.9495872103630725,0.8035714285714286,0.9495872103630725,"{0.0: 1.0, 0.1: 0.9530993431855501, 0.2: 0.8956622879036672}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9345238095238094, 'noise=0.1;missing=0.2': 0.9716748768472907, 'noise=0.2;missing=0.0': 0.884920634920635, 'noise=0.2;missing=0.2': 0.9064039408866994}",0.8095238095238095,0.03571428571428571,8,7,6,2.3333333333333335,0.1,2,0.3888888888888889,0.5154320987654322,0.7896825396825397,3.0930692077718898,"{2: 4, 3: 2}"
random,2,21,0.9267697500456121,0.7559523809523809,0.9267697500456121,"{0.0: 1.0, 0.1: 0.9058908045977011, 0.2: 0.8744184455391351}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.8869047619047619, 'noise=0.1;missing=0.2': 0.9248768472906403, 'noise=0.2;missing=0.0': 0.9027777777777778, 'noise=0.2;missing=0.2': 0.8460591133004925}",0.7976190476190477,0.047619047619047616,8,7,21,2.4285714285714284,0.35,4,1.4166666666666667,1.8541666666666663,0.5190631808278867,4.412333920275605,"{2: 15, 3: 3, 4: 3}"
random,3,22,0.9422892720306513,0.7797619047619048,0.9422892720306513,"{0.0: 1.0, 0.1: 0.9786877394636015, 0.2: 0.8481800766283525}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9623015873015872, 'noise=0.1;missing=0.2': 0.9950738916256158, 'noise=0.2;missing=0.0': 0.865079365079365, 'noise=0.2;missing=0.2': 0.8312807881773397}",0.7738095238095238,0.07142857142857142,8,7,22,2.1363636363636362,0.36666666666666664,7,1.3055555555555556,1.8233024691358024,0.5029550827423168,4.407436788679901,"{2: 20, 3: 1, 4: 1}"
random,4,20,0.9359035759897829,0.7678571428571429,0.9359035759897829,"{0.0: 1.0, 0.1: 0.9415366721401204, 0.2: 0.8661740558292284}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9384920634920635, 'noise=0.1;missing=0.2': 0.9445812807881773, 'noise=0.2;missing=0.0': 0.869047619047619, 'noise=0.2;missing=0.2': 0.8633004926108374}",0.7380952380952381,0.05952380952380952,8,7,20,2.2,0.3333333333333333,5,1.2222222222222223,1.839506172839506,0.5542929292929293,4.2893419946517515,"{2: 18, 4: 2}"
random,5,2,0.980044699872286,0.9226190476190477,0.980044699872286,"{0.0: 1.0, 0.1: 0.9835454296661192, 0.2: 0.956588669950739}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.978174603174603, 'noise=0.1;missing=0.2': 0.9889162561576355, 'noise=0.2;missing=0.0': 0.9821428571428571, 'noise=0.2;missing=0.2': 0.9310344827586208}",0.9285714285714286,0.023809523809523808,8,7,2,2.0,0.03333333333333333,1,0.1111111111111111,0.09876543209876544,0.8888888888888888,2.0,{2: 2}
random,6,8,0.9549694398832331,0.8273809523809523,0.9549694398832331,"{0.0: 1.0, 0.1: 0.9584359605911329, 0.2: 0.9064723590585659}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9464285714285714, 'noise=0.1;missing=0.2': 0.9704433497536946, 'noise=0.2;missing=0.0': 0.9126984126984128, 'noise=0.2;missing=0.2': 0.9002463054187192}",0.8452380952380952,0.07142857142857142,8,7,8,2.125,0.13333333333333333,3,0.4722222222222222,0.4714506172839507,0.6715686274509803,3.690116517593665,"{2: 7, 3: 1}"
random,7,27,0.9402823389892354,0.7797619047619048,0.9402823389892354,"{0.0: 1.0, 0.1: 0.9435550082101807, 0.2: 0.8772920087575259}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9166666666666666, 'noise=0.1;missing=0.2': 0.9704433497536946, 'noise=0.2;missing=0.0': 0.878968253968254, 'noise=0.2;missing=0.2': 0.875615763546798}",0.7380952380952381,0.05952380952380952,8,7,27,2.3703703703703702,0.45,8,1.7777777777777777,3.3395061728395055,0.5,4.483819336880353,"{2: 20, 3: 4, 4: 3}"
random,8,8,0.954604542966612,0.8214285714285714,0.954604542966612,"{0.0: 1.0, 0.1: 0.9650725232621785, 0.2: 0.8987411056376573}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9424603174603174, 'noise=0.1;missing=0.2': 0.9876847290640394, 'noise=0.2;missing=0.0': 0.9206349206349206, 'noise=0.2;missing=0.2': 0.876847290640394}",0.8214285714285714,0.07142857142857142,8,7,8,2.0,0.13333333333333333,2,0.4444444444444444,0.5246913580246914,0.7465277777777778,3.375,{2: 8}
random,9,5,0.971766101076446,0.8988095238095238,0.971766101076446,"{0.0: 1.0, 0.1: 0.9867952928297756, 0.2: 0.9285030103995621}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9920634920634921, 'noise=0.1;missing=0.2': 0.981527093596059, 'noise=0.2;missing=0.0': 0.9087301587301588, 'noise=0.2;missing=0.2': 0.9482758620689654}",0.9047619047619048,0.03571428571428571,8,7,5,2.2,0.08333333333333333,3,0.3055555555555556,0.37885802469135804,0.7904040404040404,3.0271691184406184,"{2: 4, 3: 1}"
