solution_index,objective_recovery_error,objective_noise_error,objective_close_pattern_error,objective_complexity,genome,average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0,0.03178418803418814,0.03178418803418814,0.07777777777777772,0.43836409448889846,1000010111001010000000010101111101,0.9682158119658119,0.8888888888888888,0.9682158119658119,"{0.0: 1.0, 0.1: 0.9791666666666666, 0.2: 0.9254807692307693}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9791666666666666, 'noise=0.2;missing=0.0': 0.9375, 'noise=0.2;missing=0.2': 0.9134615384615384}",0.9222222222222223,0.022222222222222223,11,6,15,2.3333333333333335,0.4411764705882353,6,1.09375,1.9599609375,0.6080357142857142,3.9141594451455144,"{2: 11, 3: 3, 4: 1}",15,0.0,0.43836409448889846
1,0.028412126068375954,0.028412126068375954,0.0888888888888889,0.21478801883804988,0001000001001010000000000001010010,0.971587873931624,0.8958333333333334,0.971587873931624,"{0.0: 1.0, 0.1: 0.9791666666666666, 0.2: 0.9355969551282053}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9791666666666666, 'noise=0.2;missing=0.0': 0.9401041666666666, 'noise=0.2;missing=0.2': 0.9310897435897436}",0.9111111111111111,0.03333333333333333,11,6,7,2.4285714285714284,0.20588235294117646,2,0.53125,0.4365234375,0.6231617647058824,3.7345216647797517,"{2: 4, 3: 3}",7,0.0,0.21478801883804988
2,0.03542334401709413,0.03542334401709413,0.07777777777777772,0.38063801736758046,1000001100101100000001100101101001,0.9645766559829059,0.875,0.9645766559829059,"{0.0: 1.0, 0.1: 0.9826722756410255, 0.2: 0.9110576923076924}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9765625, 'noise=0.1;missing=0.2': 0.9887820512820512, 'noise=0.2;missing=0.0': 0.9166666666666666, 'noise=0.2;missing=0.2': 0.905448717948718}",0.9222222222222223,0.03333333333333333,11,6,13,2.1538461538461537,0.38235294117647056,4,0.875,1.109375,0.6116071428571429,3.8962915290459277,"{2: 11, 3: 2}",13,0.0,0.38063801736758046
