average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0.950534188034188,0.8222222222222222,0.950534188034188,"{0.0: 1.0, 0.1: 0.9700320512820514, 0.2: 0.8815705128205128}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9708333333333333, 'noise=0.1;missing=0.2': 0.9692307692307692, 'noise=0.2;missing=0.0': 0.9041666666666667, 'noise=0.2;missing=0.2': 0.8589743589743589}",0.7941176470588235,0.049019607843137254,13,6,25,2.12,0.5,5,1.65625,2.1630859375,0.48172169811320753,4.355674115823566,"{2: 22, 3: 3}",25,0.0,0.492081640625
0.9494925213675214,0.8166666666666667,0.9494925213675214,"{0.0: 1.0, 0.1: 0.9741185897435898, 0.2: 0.8743589743589744}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9854166666666667, 'noise=0.1;missing=0.2': 0.9628205128205127, 'noise=0.2;missing=0.0': 0.8833333333333333, 'noise=0.2;missing=0.2': 0.8653846153846153}",0.7843137254901961,0.0392156862745098,13,6,22,2.1363636363636362,0.44,5,1.46875,1.9990234375,0.5139627659574468,4.185130809622312,"{2: 19, 3: 3}",22,0.0,0.4351701065340909
0.9502403846153846,0.8166666666666667,0.9502403846153846,"{0.0: 1.0, 0.1: 0.9798878205128204, 0.2: 0.8708333333333333}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9854166666666667, 'noise=0.1;missing=0.2': 0.9743589743589743, 'noise=0.2;missing=0.0': 0.8916666666666667, 'noise=0.2;missing=0.2': 0.85}",0.7843137254901961,0.0196078431372549,13,6,25,2.28,0.5,6,1.78125,2.5458984375,0.4906798245614035,4.321680093332852,"{2: 20, 3: 3, 4: 2}",25,0.0,0.493423515625
0.9562767094017095,0.8277777777777777,0.9562767094017095,"{0.0: 1.0, 0.1: 0.9748397435897436, 0.2: 0.8939903846153847}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9705128205128205, 'noise=0.2;missing=0.0': 0.91875, 'noise=0.2;missing=0.2': 0.8692307692307691}",0.7745098039215687,0.06862745098039216,13,6,26,2.3076923076923075,0.52,6,1.875,2.296875,0.446875,4.439572261986723,"{2: 20, 3: 4, 4: 2}",26,1.0,0.5125800961538461
0.9551549145299145,0.8277777777777777,0.9551549145299145,"{0.0: 1.0, 0.1: 0.9744391025641026, 0.2: 0.8910256410256411}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9770833333333333, 'noise=0.1;missing=0.2': 0.9717948717948718, 'noise=0.2;missing=0.0': 0.9, 'noise=0.2;missing=0.2': 0.882051282051282}",0.803921568627451,0.049019607843137254,13,6,26,2.3076923076923075,0.52,8,1.875,2.921875,0.46979166666666666,4.3794115874127755,"{2: 20, 3: 4, 4: 2}",26,1.0,0.5127300961538461
0.9512286324786327,0.8222222222222222,0.9512286324786327,"{0.0: 1.0, 0.1: 0.9840544871794871, 0.2: 0.8696314102564103}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.99375, 'noise=0.1;missing=0.2': 0.9743589743589745, 'noise=0.2;missing=0.0': 0.8854166666666666, 'noise=0.2;missing=0.2': 0.8538461538461538}",0.7941176470588235,0.029411764705882353,13,6,18,2.388888888888889,0.36,5,1.34375,1.6630859375,0.5138081395348837,4.248841720211617,"{2: 13, 3: 3, 4: 2}",18,0.0,0.3610623350694444
0.9536057692307692,0.8388888888888889,0.9536057692307692,"{0.0: 1.0, 0.1: 0.9685897435897436, 0.2: 0.892227564102564}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9833333333333333, 'noise=0.1;missing=0.2': 0.9538461538461538, 'noise=0.2;missing=0.0': 0.9229166666666667, 'noise=0.2;missing=0.2': 0.8615384615384616}",0.8137254901960784,0.0,13,6,25,2.4,0.5,6,1.875,2.546875,0.46770833333333334,4.404574504151558,"{2: 18, 3: 4, 4: 3}",25,0.0,0.49436125
0.952003205128205,0.8222222222222222,0.952003205128205,"{0.0: 1.0, 0.1: 0.9770032051282052, 0.2: 0.8790064102564104}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.99375, 'noise=0.1;missing=0.2': 0.9602564102564102, 'noise=0.2;missing=0.0': 0.9041666666666667, 'noise=0.2;missing=0.2': 0.8538461538461538}",0.8137254901960784,0.058823529411764705,13,6,20,2.1,0.4,4,1.3125,1.46484375,0.5029761904761905,4.272804327334621,"{2: 18, 3: 2}",20,0.0,0.39675781250000003
0.9491452991452991,0.8111111111111111,0.9491452991452991,"{0.0: 1.0, 0.1: 0.9705929487179487, 0.2: 0.8768429487179488}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9770833333333333, 'noise=0.1;missing=0.2': 0.964102564102564, 'noise=0.2;missing=0.0': 0.8895833333333333, 'noise=0.2;missing=0.2': 0.864102564102564}",0.7843137254901961,0.0392156862745098,13,6,23,2.217391304347826,0.46,5,1.59375,2.4287109375,0.5349264705882353,4.192348019317299,"{2: 18, 3: 5}",23,0.0,0.4549062601902174
0.95625,0.8388888888888889,0.95625,"{0.0: 1.0, 0.1: 0.9666666666666667, 0.2: 0.9020833333333333}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9666666666666667, 'noise=0.1;missing=0.2': 0.9666666666666667, 'noise=0.2;missing=0.0': 0.9208333333333333, 'noise=0.2;missing=0.2': 0.8833333333333333}",0.8235294117647058,0.0392156862745098,13,6,23,2.217391304347826,0.46,6,1.59375,2.6162109375,0.5214460784313726,4.255977676137623,"{2: 20, 3: 1, 4: 2}",23,0.0,0.4549512601902174
0.9566506410256409,0.8333333333333334,0.9566506410256409,"{0.0: 1.0, 0.1: 0.9705929487179487, 0.2: 0.8993589743589745}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9770833333333333, 'noise=0.1;missing=0.2': 0.9641025641025641, 'noise=0.2;missing=0.0': 0.9333333333333333, 'noise=0.2;missing=0.2': 0.8653846153846153}",0.803921568627451,0.049019607843137254,13,6,30,2.2,0.6,7,2.0625,3.62109375,0.4962121212121212,4.34468488500415,"{2: 25, 3: 4, 4: 1}",30,5.0,0.5880565624999999
0.952003205128205,0.8222222222222222,0.952003205128205,"{0.0: 1.0, 0.1: 0.9770032051282052, 0.2: 0.8790064102564104}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.99375, 'noise=0.1;missing=0.2': 0.9602564102564102, 'noise=0.2;missing=0.0': 0.9041666666666667, 'noise=0.2;missing=0.2': 0.8538461538461538}",0.8137254901960784,0.058823529411764705,13,6,20,2.1,0.4,4,1.3125,1.40234375,0.49255952380952384,4.290777839290894,"{2: 19, 4: 1}",20,0.0,0.39674281250000004
0.9551014957264957,0.8333333333333334,0.9551014957264957,"{0.0: 1.0, 0.1: 0.9655448717948718, 0.2: 0.8997596153846154}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9708333333333333, 'noise=0.1;missing=0.2': 0.9602564102564102, 'noise=0.2;missing=0.0': 0.91875, 'noise=0.2;missing=0.2': 0.8807692307692307}",0.8137254901960784,0.049019607843137254,13,6,23,2.260869565217391,0.46,5,1.625,2.421875,0.5204326923076923,4.239398017159609,"{2: 19, 3: 2, 4: 2}",23,0.0,0.45524429347826084
0.9436431623931624,0.8,0.9436431623931624,"{0.0: 1.0, 0.1: 0.9647435897435898, 0.2: 0.8661858974358975}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9833333333333333, 'noise=0.1;missing=0.2': 0.9461538461538461, 'noise=0.2;missing=0.0': 0.8708333333333333, 'noise=0.2;missing=0.2': 0.8615384615384614}",0.7647058823529411,0.029411764705882353,13,6,29,2.310344827586207,0.58,6,2.09375,3.6474609375,0.5032649253731343,4.317454630814914,"{2: 22, 3: 5, 4: 2}",29,4.0,0.5699249595905171
0.9536858974358974,0.8222222222222222,0.9536858974358974,"{0.0: 1.0, 0.1: 0.9785256410256411, 0.2: 0.8825320512820513}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.975, 'noise=0.1;missing=0.2': 0.9820512820512821, 'noise=0.2;missing=0.0': 0.9125, 'noise=0.2;missing=0.2': 0.8525641025641024}",0.8137254901960784,0.06862745098039216,13,6,21,2.238095238095238,0.42,5,1.46875,1.9365234375,0.5033244680851063,4.288973033478403,"{2: 18, 3: 1, 4: 2}",21,0.0,0.416949884672619
0.9575587606837606,0.8444444444444444,0.9575587606837606,"{0.0: 1.0, 0.1: 0.972676282051282, 0.2: 0.9}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.98125, 'noise=0.1;missing=0.2': 0.964102564102564, 'noise=0.2;missing=0.0': 0.9333333333333333, 'noise=0.2;missing=0.2': 0.8666666666666667}",0.8235294117647058,0.029411764705882353,13,6,22,2.227272727272727,0.44,5,1.53125,2.0615234375,0.5082908163265306,4.262896967430974,"{2: 18, 3: 3, 4: 1}",22,0.0,0.43589533380681816
0.9518696581196581,0.8222222222222222,0.9518696581196581,"{0.0: 1.0, 0.1: 0.9689102564102564, 0.2: 0.8866987179487179}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.975, 'noise=0.1;missing=0.2': 0.9628205128205128, 'noise=0.2;missing=0.0': 0.9208333333333333, 'noise=0.2;missing=0.2': 0.8525641025641024}",0.8137254901960784,0.058823529411764705,13,6,23,2.260869565217391,0.46,5,1.625,1.796875,0.4387019230769231,4.462660333975703,"{2: 19, 3: 2, 4: 2}",23,0.0,0.45509429347826086
0.9512286324786327,0.8222222222222222,0.9512286324786327,"{0.0: 1.0, 0.1: 0.9840544871794871, 0.2: 0.8696314102564103}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.99375, 'noise=0.1;missing=0.2': 0.9743589743589745, 'noise=0.2;missing=0.0': 0.8854166666666666, 'noise=0.2;missing=0.2': 0.8538461538461538}",0.7941176470588235,0.029411764705882353,13,6,18,2.388888888888889,0.36,4,1.34375,1.4130859375,0.46875,4.367897894136355,"{2: 12, 3: 5, 4: 1}",18,0.0,0.3610023350694444
0.9489583333333333,0.8055555555555556,0.9489583333333333,"{0.0: 1.0, 0.1: 0.9737980769230768, 0.2: 0.8730769230769231}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9770833333333333, 'noise=0.1;missing=0.2': 0.9705128205128204, 'noise=0.2;missing=0.0': 0.8833333333333333, 'noise=0.2;missing=0.2': 0.8628205128205128}",0.7843137254901961,0.049019607843137254,13,6,22,2.1818181818181817,0.44,5,1.5,2.1875,0.5390625,4.123734053066622,"{2: 18, 3: 4}",22,0.0,0.4355704545454545
0.948878205128205,0.8166666666666667,0.948878205128205,"{0.0: 1.0, 0.1: 0.969551282051282, 0.2: 0.8770833333333333}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.975, 'noise=0.1;missing=0.2': 0.964102564102564, 'noise=0.2;missing=0.0': 0.9041666666666667, 'noise=0.2;missing=0.2': 0.85}",0.7745098039215687,0.049019607843137254,13,6,20,2.3,0.4,4,1.4375,1.55859375,0.48233695652173914,4.278252988336485,"{2: 15, 3: 4, 4: 1}",20,0.0,0.3983428125
0.9505341880341882,0.8222222222222222,0.9505341880341882,"{0.0: 1.0, 0.1: 0.9840544871794871, 0.2: 0.867548076923077}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.99375, 'noise=0.1;missing=0.2': 0.9743589743589743, 'noise=0.2;missing=0.0': 0.88125, 'noise=0.2;missing=0.2': 0.8538461538461538}",0.7941176470588235,0.00980392156862745,13,6,23,2.3043478260869565,0.46,4,1.65625,1.4755859375,0.41096698113207547,4.496142859937836,"{2: 17, 3: 5, 4: 1}",23,0.0,0.4553568580163043
0.9555555555555556,0.8388888888888889,0.9555555555555556,"{0.0: 1.0, 0.1: 0.9652243589743589, 0.2: 0.9014423076923077}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9512820512820512, 'noise=0.2;missing=0.0': 0.9375, 'noise=0.2;missing=0.2': 0.8653846153846153}",0.8137254901960784,0.0392156862745098,13,6,22,2.227272727272727,0.44,4,1.53125,1.6865234375,0.46619897959183676,4.38481877255418,"{2: 19, 3: 1, 4: 2}",22,0.0,0.4358053338068182
0.9546474358974358,0.8277777777777777,0.9546474358974358,"{0.0: 1.0, 0.1: 0.9666666666666667, 0.2: 0.8972756410256412}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9666666666666667, 'noise=0.1;missing=0.2': 0.9666666666666667, 'noise=0.2;missing=0.0': 0.9125, 'noise=0.2;missing=0.2': 0.882051282051282}",0.8235294117647058,0.049019607843137254,13,6,27,2.3703703703703702,0.54,7,2.0,3.0625,0.4619140625,4.437653423718116,"{2: 20, 3: 4, 4: 3}",27,2.0,0.5322535185185185
0.9516826923076923,0.8222222222222222,0.9516826923076923,"{0.0: 1.0, 0.1: 0.9830929487179486, 0.2: 0.8719551282051282}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9854166666666667, 'noise=0.1;missing=0.2': 0.9807692307692307, 'noise=0.2;missing=0.0': 0.8875, 'noise=0.2;missing=0.2': 0.8564102564102564}",0.803921568627451,0.0196078431372549,13,6,19,2.4210526315789473,0.38,5,1.4375,1.87109375,0.5163043478260869,4.249014336859389,"{2: 13, 3: 4, 4: 2}",19,0.0,0.3803635361842105
0.959909188034188,0.85,0.959909188034188,"{0.0: 1.0, 0.1: 0.9838942307692307, 0.2: 0.8958333333333334}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9895833333333334, 'noise=0.1;missing=0.2': 0.9782051282051282, 'noise=0.2;missing=0.0': 0.925, 'noise=0.2;missing=0.2': 0.8666666666666667}",0.8235294117647058,0.029411764705882353,13,6,22,2.227272727272727,0.44,5,1.53125,1.7490234375,0.47512755102040816,4.346567691310767,"{2: 18, 3: 3, 4: 1}",22,0.0,0.43582033380681817
0.9482104700854701,0.8055555555555556,0.9482104700854701,"{0.0: 1.0, 0.1: 0.9705929487179487, 0.2: 0.8740384615384615}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9770833333333333, 'noise=0.1;missing=0.2': 0.964102564102564, 'noise=0.2;missing=0.0': 0.8916666666666667, 'noise=0.2;missing=0.2': 0.8564102564102564}",0.7745098039215687,0.0392156862745098,13,6,23,2.1739130434782608,0.46,5,1.5625,2.30859375,0.53125,4.199079570624174,"{2: 19, 3: 4}",23,0.0,0.4545377581521739
0.9436431623931624,0.8,0.9436431623931624,"{0.0: 1.0, 0.1: 0.9709935897435897, 0.2: 0.8599358974358974}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9628205128205127, 'noise=0.2;missing=0.0': 0.875, 'noise=0.2;missing=0.2': 0.8448717948717949}",0.7745098039215687,0.0392156862745098,13,6,23,2.1739130434782608,0.46,5,1.5625,2.24609375,0.5225,4.18146788019945,"{2: 19, 3: 4}",23,0.0,0.4545227581521739
0.9457799145299145,0.8055555555555556,0.9457799145299145,"{0.0: 1.0, 0.1: 0.9676282051282051, 0.2: 0.8697115384615385}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.975, 'noise=0.1;missing=0.2': 0.9602564102564102, 'noise=0.2;missing=0.0': 0.8958333333333334, 'noise=0.2;missing=0.2': 0.8435897435897436}",0.7647058823529411,0.058823529411764705,13,6,17,2.2941176470588234,0.34,4,1.21875,1.4208984375,0.5344551282051282,4.162980744225907,"{2: 13, 3: 3, 4: 1}",17,0.0,0.3412638097426471
0.9548878205128204,0.8333333333333334,0.9548878205128204,"{0.0: 1.0, 0.1: 0.9802083333333333, 0.2: 0.8844551282051282}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.99375, 'noise=0.1;missing=0.2': 0.9666666666666667, 'noise=0.2;missing=0.0': 0.9125, 'noise=0.2;missing=0.2': 0.8564102564102565}",0.8235294117647058,0.049019607843137254,13,6,22,2.090909090909091,0.44,4,1.4375,1.62109375,0.48641304347826086,4.3274847819558415,"{2: 21, 4: 1}",22,0.0,0.43472428977272726
0.9536858974358974,0.8222222222222222,0.9536858974358974,"{0.0: 1.0, 0.1: 0.9785256410256411, 0.2: 0.8825320512820513}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.975, 'noise=0.1;missing=0.2': 0.9820512820512821, 'noise=0.2;missing=0.0': 0.9125, 'noise=0.2;missing=0.2': 0.8525641025641024}",0.8137254901960784,0.06862745098039216,13,6,22,2.1818181818181817,0.44,5,1.5,1.6875,0.4674479166666667,4.379247855285172,"{2: 19, 3: 2, 4: 1}",22,0.0,0.4354504545454545
0.9555555555555556,0.8388888888888889,0.9555555555555556,"{0.0: 1.0, 0.1: 0.9652243589743589, 0.2: 0.9014423076923077}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9791666666666666, 'noise=0.1;missing=0.2': 0.9512820512820512, 'noise=0.2;missing=0.0': 0.9375, 'noise=0.2;missing=0.2': 0.8653846153846153}",0.8137254901960784,0.0392156862745098,13,6,22,2.1818181818181817,0.44,5,1.5,1.75,0.4765625,4.363521032323433,"{2: 19, 3: 2, 4: 1}",22,0.0,0.4354654545454545
0.9476762820512821,0.8111111111111111,0.9476762820512821,"{0.0: 1.0, 0.1: 0.9763621794871795, 0.2: 0.8666666666666667}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.99375, 'noise=0.1;missing=0.2': 0.9589743589743589, 'noise=0.2;missing=0.0': 0.8833333333333333, 'noise=0.2;missing=0.2': 0.8499999999999999}",0.7941176470588235,0.049019607843137254,13,6,19,2.210526315789474,0.38,6,1.3125,1.83984375,0.5267857142857143,4.2072117677593,"{2: 16, 3: 2, 4: 1}",19,0.0,0.37871129934210523
0.957318376068376,0.8444444444444444,0.957318376068376,"{0.0: 1.0, 0.1: 0.9739583333333334, 0.2: 0.8979967948717948}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.98125, 'noise=0.1;missing=0.2': 0.9666666666666667, 'noise=0.2;missing=0.0': 0.9229166666666667, 'noise=0.2;missing=0.2': 0.873076923076923}",0.8235294117647058,0.029411764705882353,13,6,20,2.3,0.4,5,1.4375,1.62109375,0.483695652173913,4.303149662852282,"{2: 16, 3: 2, 4: 2}",20,0.0,0.39835781249999996
