solution_index,objective_recovery_error,objective_noise_error,objective_close_pattern_error,objective_complexity,genome,average_recovery_accuracy,exact_match_accuracy,noise_robustness,accuracy_by_noise,accuracy_by_noise_and_missing,close_pattern_discrimination,close_pattern_confusion_rate,close_pair_count,close_pattern_distance,hyperedge_count,average_hyperedge_size,density,max_vertex_degree,mean_vertex_degree,vertex_degree_variance,degree_gini,degree_entropy,hyperedge_size_histogram,selected_hyperedges,constraint_penalty,complexity_objective
0,0.030731162196679374,0.030731162196679374,0.059523809523809534,0.3336018518518518,000110100110110000110000000011000000100000010001011001010110,0.9692688378033206,0.8869047619047619,0.9692688378033206,"{0.0: 1.0, 0.1: 0.9753010399562124, 0.2: 0.9325054734537492}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9801587301587301, 'noise=0.1;missing=0.2': 0.9704433497536946, 'noise=0.2;missing=0.0': 0.9623015873015872, 'noise=0.2;missing=0.2': 0.9027093596059113}",0.9404761904761905,0.011904761904761904,9,7,20,2.4,0.3333333333333333,6,1.3333333333333333,1.6111111111111114,0.46875,4.511842188131012,"{2: 14, 3: 4, 4: 2}",20,0.0,0.3336018518518518
1,0.02703658091589123,0.02703658091589123,0.04761904761904767,0.4131001800411523,000101100110110001010000001001000010010100011111011001010110,0.9729634190841088,0.9047619047619048,0.9729634190841088,"{0.0: 1.0, 0.1: 0.9808771209633278, 0.2: 0.9380131362889984}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.990079365079365, 'noise=0.1;missing=0.2': 0.9716748768472907, 'noise=0.2;missing=0.0': 0.9166666666666667, 'noise=0.2;missing=0.2': 0.95935960591133}",0.9523809523809523,0.011904761904761904,9,7,25,2.44,0.4166666666666667,6,1.6944444444444444,1.9344135802469131,0.43397085610200364,4.637395485274671,"{2: 18, 3: 3, 4: 4}",25,0.0,0.4131001800411523
2,0.028758438241196838,0.028758438241196838,0.059523809523809534,0.36539170641601193,000110100110110000110000000011000001010100010001011001010110,0.9712415617588032,0.8928571428571429,0.9712415617588032,"{0.0: 1.0, 0.1: 0.9771825396825397, 0.2: 0.9365421455938697}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.990079365079365, 'noise=0.1;missing=0.2': 0.9642857142857143, 'noise=0.2;missing=0.0': 0.9543650793650793, 'noise=0.2;missing=0.2': 0.91871921182266}",0.9404761904761905,0.023809523809523808,9,7,22,2.409090909090909,0.36666666666666664,6,1.4722222222222223,1.9714506172839508,0.4889937106918239,4.494258605784819,"{2: 15, 3: 5, 4: 2}",22,0.0,0.36539170641601193
3,0.03701423097974843,0.03701423097974843,0.08333333333333337,0.28529595588235296,000100110001110000110000001001000001010000010001010000010010,0.9629857690202516,0.8690476190476191,0.9629857690202516,"{0.0: 1.0, 0.1: 0.968972359058566, 0.2: 0.9199849480021893}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9662698412698413, 'noise=0.1;missing=0.2': 0.9716748768472907, 'noise=0.2;missing=0.0': 0.9384920634920635, 'noise=0.2;missing=0.2': 0.9014778325123152}",0.9166666666666666,0.03571428571428571,9,7,17,2.2941176470588234,0.2833333333333333,4,1.0833333333333333,1.1875,0.5334757834757835,4.3361829878711236,"{2: 13, 3: 3, 4: 1}",17,0.0,0.28529595588235296
4,0.04176929392446638,0.04176929392446638,0.09523809523809523,0.2690972222222222,000100110001110000110000001001000000100000010000010010010010,0.9582307060755336,0.8511904761904762,0.9582307060755336,"{0.0: 1.0, 0.1: 0.965004105090312, 0.2: 0.9096880131362891}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9583333333333334, 'noise=0.1;missing=0.2': 0.9716748768472907, 'noise=0.2;missing=0.0': 0.9523809523809524, 'noise=0.2;missing=0.2': 0.8669950738916254}",0.9047619047619048,0.03571428571428571,9,7,16,2.25,0.26666666666666666,3,1.0,0.8333333333333334,0.49537037037037035,4.4057645846554525,"{2: 13, 3: 2, 4: 1}",16,0.0,0.2690972222222222
5,0.03662652800583832,0.03662652800583832,0.0714285714285714,0.3164943957115009,100110100111110000110000001001000000100000010000010010010010,0.9633734719941617,0.8690476190476191,0.9633734719941617,"{0.0: 1.0, 0.1: 0.9693486590038314, 0.2: 0.9207717569786534}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9682539682539683, 'noise=0.1;missing=0.2': 0.9704433497536946, 'noise=0.2;missing=0.0': 0.9523809523809523, 'noise=0.2;missing=0.2': 0.8891625615763546}",0.9285714285714286,0.011904761904761904,9,7,19,2.210526315789474,0.31666666666666665,7,1.1666666666666667,1.8611111111111107,0.5423280423280423,4.287403804765267,"{2: 16, 3: 2, 4: 1}",19,0.0,0.3164943957115009
6,0.030195219850392196,0.030195219850392196,0.059523809523809534,0.35005173427395647,000110100110110000110000000011000001010100010001010010010110,0.9698047801496078,0.8869047619047619,0.9698047801496078,"{0.0: 1.0, 0.1: 0.9771825396825397, 0.2: 0.9322318007662835}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.990079365079365, 'noise=0.1;missing=0.2': 0.9642857142857143, 'noise=0.2;missing=0.0': 0.9543650793650793, 'noise=0.2;missing=0.2': 0.9100985221674875}",0.9404761904761905,0.023809523809523808,9,7,21,2.4761904761904763,0.35,6,1.4444444444444444,2.1358024691358026,0.5213675213675214,4.395164660815569,"{2: 14, 3: 4, 4: 3}",21,0.0,0.35005173427395647
7,0.028735632183908177,0.028735632183908177,0.0357142857142857,0.41310943930041155,000101100110110000111000001001000000010100011111011001010110,0.9712643678160918,0.8988095238095238,0.9712643678160918,"{0.0: 1.0, 0.1: 0.9759510125889436, 0.2: 0.9378420908593322}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.990079365079365, 'noise=0.1;missing=0.2': 0.9618226600985221, 'noise=0.2;missing=0.0': 0.9384920634920635, 'noise=0.2;missing=0.2': 0.9371921182266009}",0.9642857142857143,0.023809523809523808,9,7,25,2.44,0.4166666666666667,6,1.6944444444444444,1.9899691358024687,0.4430783242258652,4.604608600028769,"{2: 18, 3: 3, 4: 4}",25,0.0,0.41310943930041155
8,0.03167761357416532,0.03167761357416532,0.09523809523809523,0.33243621399176954,100110100110011101010000001001000010010000010000010010010010,0.9683223864258347,0.8928571428571429,0.9683223864258347,"{0.0: 1.0, 0.1: 0.9675013683634374, 0.2: 0.9374657909140668}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.9682539682539683, 'noise=0.1;missing=0.2': 0.9667487684729065, 'noise=0.2;missing=0.0': 0.9365079365079365, 'noise=0.2;missing=0.2': 0.938423645320197}",0.9047619047619048,0.0,9,7,20,2.2,0.3333333333333333,9,1.2222222222222223,2.950617283950617,0.6300505050505051,4.015139004509235,"{2: 17, 3: 2, 4: 1}",20,0.0,0.33243621399176954
9,0.03066274402481306,0.03066274402481306,0.04761904761904767,0.36505714552936774,000110100111110000110000001001000001010000010001011001010110,0.9693372559751869,0.8928571428571429,0.9693372559751869,"{0.0: 1.0, 0.1: 0.9802613574165299, 0.2: 0.9277504105090312}","{'noise=0.0;missing=0.0': 1.0, 'noise=0.0;missing=0.2': 1.0, 'noise=0.1;missing=0.0': 0.990079365079365, 'noise=0.1;missing=0.2': 0.9704433497536946, 'noise=0.2;missing=0.0': 0.9404761904761905, 'noise=0.2;missing=0.2': 0.9150246305418719}",0.9523809523809523,0.011904761904761904,9,7,22,2.3636363636363638,0.36666666666666664,6,1.4444444444444444,1.8580246913580245,0.4700854700854701,4.5344937473124265,"{2: 16, 3: 4, 4: 2}",22,0.0,0.36505714552936774
